,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
4973,VVi6wHOJFhk,Canon,Canon EOS 80D,800,50,5.6,1/640,1,1,1,1,1,2,0,1
4975,s8Nmm-wVRT4,SONY,ILCE-6000,160,50,2.4,1/4000,1,0,0,0,0,2,0,1
4979,rhF7NE0ae-I,SONY,ILCE-7RM2,100,70,9,1/60,1,0,0,1,2,1,0,1
4986,Rj2Xuc6-cd0,SONY,ILCE-7SM2,100,70,10,1/250,1,0,0,1,2,1,0,1
4995,qk6CnpKNmVw,SONY,ILCE-7RM2,800,24,2.8,1/250,1,1,1,0,0,1,0,0
4998,CK_NbNhyTHo,NIKON CORPORATION,NIKON Z 6,200,14,16,30,1,0,0,1,2,0,0,0
5001,w6elADh_jww,NIKON CORPORATION,NIKON D3200,280,50,5.6,1/125,1,0,0,1,1,1,0,1
5005,wxf1dzHyhM4,SONY,ILCE-9,160,50,1.8,1/5000,1,0,0,0,0,2,0,1
5006,XzFOfXOMq-4,Hasselblad,L1D-20c,100,10.3,4.5,1/200,1,0,0,1,1,1,0,0
5011,kwZKWu3OqzU,Canon,Canon EOS 1000D,100,50,2,1/1600,1,0,0,0,0,2,0,1
5012,yBHk4q4BRb4,Canon,Canon EOS 80D,100,38,9,1/200,1,0,0,1,2,1,0,1
5014,MKk35igap1Y,Panasonic,DMC-G80,400,45,2.8,1/1000,1,0,0,0,0,2,0,1
5015,ZhRkvdDgK78,Canon,Canon EOS 5D Mark III,8000,600,7.1,1/1250,1,1,2,1,2,2,1,2
5016,qB3JKBvdOIA,Canon,Canon EOS 5D Mark IV,320,50,2.2,1/320,1,0,0,0,0,2,0,1
5020,_kB9NKpErH4,Canon,Canon EOS 5D Mark III,50,165,2.8,1/400,1,0,0,0,0,2,1,2
5023,8qXnX2T_3mo,NIKON CORPORATION,NIKON D600,1000,20,1.4,1/100,1,1,1,0,0,1,0,0
5032,Wn3sQGy4Zw0,FUJIFILM,X-A2,500,34,5,1/15,1,1,1,1,1,1,0,0
5033,Kl-NNqvHCgw,NIKON CORPORATION,NIKON D800E,250,28,2.8,1/25,1,0,0,0,0,1,0,0
5034,8TMaXnXF9_8,Canon,Canon EOS REBEL T2i,100,50,1.8,1/250,1,0,0,0,0,1,0,1
5037,liiTJ3K0SzM,Panasonic,DC-GH5,200,35,2.8,1/5000,1,0,0,0,0,2,0,0
5038,RkuRHfcTNGY,DJI,FC220,100,4.7,2.2,1/800,1,0,0,0,0,2,0,0
5039,imX1IGh-A9Q,Canon,Canon EOS 600D,1600,24,2.8,15,1,1,1,0,0,0,0,0
5040,1Gy6L3iJyUI,MAKER NAME,96660,100,2.8,1.8,1/690,1,0,0,0,0,2,0,0
5043,B106SNvqDKQ,NIKON CORPORATION,NIKON D850,500,195,5.3,1/2000,1,1,1,1,1,2,1,2
5045,g0wj801aNio,SONY,ILCE-7M2,6400,300,5.6,1/1250,1,1,2,1,1,2,1,2
5046,gsm7yMaIhFc,DJI,FC220,100,4.7,2.2,1/280,1,0,0,0,0,2,0,0
5048,oo-3ZKYjKDk,SONY,ILCE-7M3,100,50,1.8,1/500,1,0,0,0,0,2,0,1
5054,a5kLiYV4ymM,Canon,Canon EOS 6D,160,50,2.8,1/640,1,0,0,0,0,2,0,1
5055,9FvZfRKKfH8,Canon,Canon EOS 6D,125,50,10,1/125,1,0,0,1,2,1,0,1
5060,dSZQC7vVf5M,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,400,120,6.7,1/160,1,0,0,1,2,1,1,2
5063,VDtri1mF1Ts,Canon,Canon EOS 5D Mark IV,6400,35,1.4,1/100,1,1,2,0,0,1,0,0
5068,z0DHUeJNHzk,Apple,iPhone 11,125,4.2,1.8,1/80,1,0,0,0,0,1,0,0
5069,ZLjrk4UjPvE,Canon,Canon EOS 5DS R,160,24,8,1/500,1,0,0,1,2,2,0,0
5071,B39sytfI0-4,Canon,Canon EOS 7D Mark II,800,100,8,1/250,1,1,1,1,2,1,1,2
5072,v_yeUb8gsMs,Canon,Canon EOS 5DS,100,50,1.4,1/2000,1,0,0,0,0,2,0,1
5073,6BLnW7Isv54,Canon,Canon EOS 5D Mark III,50,200,2.8,1/800,1,0,0,0,0,2,1,2
5075,jqiTbIxmczg,SONY,ILCE-7RM2,320,75,7.1,1/320,1,0,0,1,2,2,0,1
5079,xxPXH7azBVs,NIKON CORPORATION,NIKON D750,100,85,2.2,1/4000,1,0,0,0,0,2,0,1
5088,DlpndKgJ8HQ,FUJIFILM,X100F,800,23,2,1/56,1,1,1,0,0,1,0,0
5093,Cs7AyxBKawQ,Canon,Canon EOS 5D Mark III,50,130,2.8,1/800,1,0,0,0,0,2,1,2
5094,dHjsE2sEiDw,NIKON CORPORATION,NIKON D7200,100,56,13,1/200,1,0,0,1,2,1,0,1
5095,i-toUzanTJE,OLYMPUS CORPORATION,TG-5,100,4.5,2.8,1/400,1,0,0,0,0,2,0,0
5097,6Omj65__XW8,SONY,ILCE-7M3,6400,14,2.8,30,1,1,2,0,0,0,0,0
5102,xbbf342IqCg,Canon,Canon EOS 5D Mark II,800,50,2,1/40,1,1,1,0,0,1,0,1
5103,dld1xhMdpos,SONY,ILCE-7RM3,50,94,22,0.5,1,0,0,1,2,0,1,2
5108,zqYuaK1nZiM,DJI,FC6310S,100,8.8,4.5,1/120,1,0,0,1,1,1,0,0
5116,iVCQpLfXZJQ,Canon,Canon EOS 80D,100,35,4.5,1/2000,1,0,0,1,1,2,0,0
5122,l_UgfCscje0,SONY,ILCE-7RM4,100,17,11,1/40,1,0,0,1,2,1,0,0
5125,WFTW5yFkxTM,FUJIFILM,X-T2,400,23,3.2,1/250,1,0,0,0,1,1,0,0
5131,IidekB9mfig,SONY,ILCE-7M3,320,90,5.6,1/100,1,0,0,1,1,1,1,2
5134,WquLr1q8pUw,Hasselblad,X1D II 50C,800,45,3.5,1/45,1,1,1,0,1,1,0,1
5135,tNhsb1k1jkE,SONY,ILCE-7RM2,100,200,8,1/125,1,0,0,1,2,1,1,2
5137,cUNADszVGeg,FUJIFILM,X-H1,250,20.5,9,1/500,1,0,0,1,2,2,0,0
5142,wxKsq4LLEDM,Canon,Canon EOS 5DS R,1250,31,5.6,1/125,1,1,1,1,1,1,0,0
5144,SKlRh54EkYk,SONY,ILCE-7RM2,100,56,4,1/400,1,0,0,1,1,2,0,1
5155,8X-6yMWdYVQ,NIKON CORPORATION,NIKON D5100,100,35,1.8,1/800,1,0,0,0,0,2,0,0
5156,akVOtDCRubM,SONY,ILCE-7M2,80,40,11,1/500,1,0,0,1,2,2,0,1
5157,O0xLqkI9i-E,FUJIFILM,X-T20,1250,40.2,6.4,10,1,1,1,1,2,0,0,1
5158,OdHEZT-C3C0,Canon,Canon EOS 40D,200,28,6.3,32,1,0,0,1,2,0,0,0
5159,PPUDKi-IhGQ,SONY,NEX-5N,100,18,3.5,1/320,1,0,0,0,1,2,0,0
5161,aCeZE5I_4BU,Hasselblad,L1D-20c,100,10.3,3.2,1/40,1,0,0,0,1,1,0,0
5164,DE8aLsTJV_s,SONY,ILCE-7M3,500,35,1.4,1/640,1,1,1,0,0,2,0,0
5166,ViGtUdnVoos,NIKON CORPORATION,NIKON D850,400,38,4,1/640,1,0,0,1,1,2,0,1
5167,wtRFobtcbjY,Canon,Canon PowerShot SX60 HS,250,143.8,8,1/800,1,0,0,1,2,2,1,2
5171,WmkQZSkrOG0,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,1600,120,4,1/100,1,1,1,1,1,1,1,2
5172,0z_f5Ksxah8,FUJIFILM,X-T3,250,35,2,1/100,1,0,0,0,0,1,0,0
5173,2c5RRn0uS6Q,Canon,Canon EOS 700D,400,50,2.8,1/250,1,0,0,0,0,1,0,1
5174,h24WdfmRni4,FUJIFILM,X-T20,200,140,20,1/250,1,0,0,1,2,1,1,2
5180,jggkw_DAzjA,NIKON CORPORATION,NIKON D750,400,90,4.8,1/125,1,0,0,1,1,1,1,2
5182,RcI0fYJwPfs,Canon,Canon EOS Rebel T6,259,135,5,1/200,1,0,0,1,1,1,1,2
5185,eXN8_818_xU,Canon,Canon EOS 6D,320,50,2,1/160,1,0,0,0,0,1,0,1
5187,WOs7WulAfPw,Canon,Canon EOS 60D,100,60,2.8,1/250,1,0,0,0,0,1,0,1
5188,LSEXQIjUqow,Canon,Canon EOS 6D,100,44,4,1/400,1,0,0,1,1,2,0,1
5201,ui_izgPOwKY,NIKON CORPORATION,NIKON D850,31,38,5.6,1/320,1,0,0,1,1,2,0,1
5202,F8En-DV3Hv8,Hasselblad,L1D-20c,100,10.3,4.5,1/120,1,0,0,1,1,1,0,0
5207,4ykeSff3dMc,SONY,ILCE-7M3,1600,75,9,1/80,1,1,1,1,2,1,0,1
5209,O2rcaYIdtp8,NIKON CORPORATION,NIKON D3S,2500,14,2.8,30,1,1,2,0,0,0,0,0
5210,0IME-S3QeXk,Canon,Canon EOS 5D Mark III,1000,14,2.8,25,1,1,1,0,0,0,0,0
5211,XAlW67xB6_Y,FUJIFILM,X-T20,500,160.8,5.6,1/1000,1,1,1,1,1,2,1,2
5212,YDDFBz0s7tA,NIKON CORPORATION,NIKON Z 6,3200,24,8,25,1,1,2,1,2,0,0,0
5215,GkFYzS3v4bY,NIKON CORPORATION,NIKON D5200,1000,200,11,1/640,1,1,1,1,2,2,1,2
5219,PZPZf8Brb0E,Panasonic,DMC-ZS60,400,44.8,5.6,1/25,1,0,0,1,1,1,0,1
5220,Uz6ykkHfyhc,Canon,Canon EOS 6D,500,67,3.2,1/200,1,1,1,0,1,1,0,1
5224,g6QdT27sCK0,SAMSUNG,NX300,1600,85,1.4,1/125,1,1,1,0,0,1,0,1
5226,Y9m1Z3Tl7XA,NIKON CORPORATION,NIKON D5600,1250,55,4.5,1/60,1,1,1,1,1,1,0,1
5233,xkCP1OuOk7c,NIKON CORPORATION,NIKON D3400,3200,18,3.5,15,1,1,2,0,1,0,0,0
5234,GNYdKN-zjlg,SIGMA,SIGMA SD15,100,50,5.6,1/400,1,0,0,1,1,2,0,1
5235,WwnZChEqz0E,SONY,ILCE-7RM3,50,2032,10,1/30,1,0,0,1,2,1,1,2
5237,ZzleXZL8STI,Canon,Canon EOS 7D,1000,400,7.1,1/160,1,1,1,1,2,1,1,2
5241,XqSDQfI5xIQ,Canon,Canon EOS 7D,250,500,5,1/1600,1,0,0,1,1,2,1,2
5243,EVkrWtZPsio,NIKON CORPORATION,NIKON D7200,160,38,2.8,1/400,1,0,0,0,0,2,0,1
5248,kzfo2pR_vN8,FUJIFILM,X100F,400,23,2,1/4000,1,0,0,0,0,2,0,0
5250,vV-GtPHCgb8,Canon,Canon EOS 5DS,640,50,16,1/250,1,1,1,1,2,1,0,1
5252,KNczrAYAlZk,Canon,Canon EOS 6D Mark II,100,24,1.4,1/250,1,0,0,0,0,1,0,0
5254,OexkFl7fNnQ,Canon,Canon EOS 5D Mark IV,100,200,8,0.3,1,0,0,1,2,0,1,2
5255,mBtX_MNj3qM,SONY,ILCE-7M2,80,46,11,1/500,1,0,0,1,2,2,0,1
5259,dB88CAJquTg,SONY,ILCE-7M3,320,85,1.8,1/160,1,0,0,0,0,1,0,1
5260,i0wmD1PAm-M,SONY,ILCE-7M2,100,25,2.2,1/60,1,0,0,0,0,1,0,0
5261,OCNAFoV2QzQ,Hasselblad,L1D-20c,100,10.3,5.6,1/400,1,0,0,1,1,2,0,0
5262,jfeDOvl0vyc,NIKON CORPORATION,NIKON D3300,400,55,4,1/640,1,0,0,1,1,2,0,1
5266,FqmQWSbK9ao,DJI,FC220,100,4.7,2.2,1/4000,1,0,0,0,0,2,0,0
5270,dWAZcKLLLFI,Canon,Canon EOS 5D Mark III,1250,24,4,1/100,1,1,1,1,1,1,0,0
5272,ttYfKlbhr5U,Panasonic,DC-GH5,3200,12,3.5,15,1,1,2,0,1,0,0,0
5275,cnyE0EnkrTg,NIKON CORPORATION,NIKON D750,640,35,1.4,13,1,1,1,0,0,0,0,0
5278,jMmxzz5ladY,NIKON CORPORATION,NIKON D3200,280,26,5.6,1/125,1,0,0,1,1,1,0,0
5285,AAmYBHqbAEs,Canon,Canon EOS R,2000,35,7.1,1/250,1,1,2,1,2,1,0,0
5293,GYIxdUFEkX8,NIKON CORPORATION,NIKON D800,100,35,13,1/60,1,0,0,1,2,1,0,0
5298,lfyKGQWEbew,NIKON CORPORATION,NIKON D810,200,24,2.8,1/500,1,0,0,0,0,2,0,0
5301,jPBj4XJtNT0,DJI,FC1102,100,4.5,2.6,1/640,1,0,0,0,0,2,0,0
5302,AwMGRlipVzo,NIKON CORPORATION,NIKON D810,1000,500,6.3,1/800,1,1,1,1,2,2,1,2
5303,oH-ty8pv8II,SONY,ILCE-7M2,100,14,8,1/80,1,0,0,1,2,1,0,0
5307,08J1sdxQgLs,Hasselblad,X1D II 50C,200,21,8,1/80,1,0,0,1,2,1,0,0
5310,6vZ00SgUFz4,Canon,Canon A-1,400,50,4,1/1000,1,0,0,1,1,2,0,1
5312,BZpt3Qn09WQ,FUJIFILM,X-T20,100,32.9,4,1/30,1,0,0,1,1,1,0,0
5315,OaN105nSea8,NIKON CORPORATION,NIKON D700,200,200,2.8,1/100,1,0,0,0,0,1,1,2
5317,ljoFhMwov8U,FUJIFILM,X-T10,200,18,13,30,1,0,0,1,2,0,0,0
5318,bWN9sYxqMiw,SONY,ILCE-7M3,2500,90,6.3,1/400,1,1,2,1,2,2,1,2
5319,tRfhYribR6c,NIKON CORPORATION,NIKON D5600,400,90,4.5,1/125,1,0,0,1,1,1,1,2
5320,-z0M-aBEd1g,Canon,Canon EOS 6D,2500,24,4,5,1,1,2,1,1,0,0,0
5323,CFZrIuCllGE,Canon,Canon EOS REBEL T2i,100,50,1.8,1/4000,1,0,0,0,0,2,0,1
5328,xGzB5nN7CG8,SIGMA,SIGMA SD15,200,10,8,1/160,1,0,0,1,2,1,0,0
5329,UznlhYz_dbI,SONY,ILCE-6500,800,25,8,1/125,1,1,1,1,2,1,0,0
5332,iw6Z9qKSS2k,Canon,Canon EOS Rebel T7i,800,23,2.8,1/200,1,1,1,0,0,1,0,0
5335,PBUkeOZ1rZk,Panasonic,DMC-G85,100,43,1.7,1/4000,1,0,0,0,0,2,0,1
5341,qKP87k_jGiU,Hasselblad,L1D-20c,100,10.3,4,1/80,1,0,0,1,1,1,0,0
5342,6G6Q1I-QW8M,NIKON CORPORATION,NIKON Z 7,100,85,1.8,1/200,1,0,0,0,0,1,0,1
5343,pgu5sn4_mRY,SONY,ILCE-7M3,320,70,2.8,1/500,1,0,0,0,0,2,0,1
5344,wBeZ9p_3K0g,PENTAX,PENTAX K-5,400,200,9,1/250,1,0,0,1,2,1,1,2
5346,vLHPqCQ-GJI,NIKON CORPORATION,NIKON D850,50,70,4,1/320,1,0,0,1,1,2,0,1
5349,lm91dJNPRS4,SONY,ILCE-7RM2,400,41,9,1/80,1,0,0,1,2,1,0,1
5351,5oWBKnIzKDU,Canon,Canon EOS 5D Mark IV,100,135,16,20,1,0,0,1,2,0,1,2
5352,47g-IDWhlCc,Canon,Canon EOS 5D Mark III,100,35,4.5,1/125,1,0,0,1,1,1,0,0
5355,06kkjJ98Izo,DJI,FC220,100,4.7,2.2,1/2000,1,0,0,0,0,2,0,0
5357,PZoMDIOKPPQ,SONY,DSC-RX100M3,250,9.4,4.5,1/40,1,0,0,1,1,1,0,0
5358,T_Qe4QlMIvQ,SONY,ILCE-6500,100,32,9,1/640,1,0,0,1,2,2,0,0
5363,6P_1ba_qWDI,SONY,ILCE-7RM3,100,70,2.8,1/1250,1,0,0,0,0,2,0,1
5364,NONCz9w8X3Y,Canon,Canon EOS M100,640,27,4.5,1/60,1,1,1,1,1,1,0,0
5365,uvd8VjR7qoU,FUJIFILM,X-T2,800,18,4.5,1/640,1,1,1,1,1,2,0,0
5368,wFHyTUJd-Sg,Panasonic,DMC-GF1,200,20,5.6,1/640,1,0,0,1,1,2,0,0
5369,GDCH93OQGBk,Canon,Canon EOS R,100,531,8,1/800,1,0,0,1,2,2,1,2
5370,o9hn9rx35Mo,Canon,Canon EOS 5D Mark IV,200,70,10,1/640,1,0,0,1,2,2,0,1
5371,53nKeaK402I,FUJIFILM,X-T20,200,35,2,1/2400,1,0,0,0,0,2,0,0
5375,gsqm4S8M7oc,Canon,Canon EOS 5D Mark IV,100,15,2.8,0.5,1,0,0,0,0,0,0,0
5377,TpnStdTDVCI,Canon,Canon EOS 80D,200,18,5.6,1/10,1,0,0,1,1,1,0,0
5379,tdwP4A0x7ws,NIKON CORPORATION,NIKON D750,640,35,1.4,1/800,1,1,1,0,0,2,0,0
5383,Lbf8HVabEV0,SONY,DSC-RX1RM2,1600,35,2.5,30,1,1,1,0,0,0,0,0
5387,yZh2xy0MWps,Canon,Canon EOS 5D Mark IV,640,35,1.6,1/2000,1,1,1,0,0,2,0,0
5392,rKMW1GIo9dE,Canon,Canon EOS 80D,2000,42,4.5,1/100,1,1,2,1,1,1,0,1
5398,o1RfwbSKRJY,Canon,Canon EOS 5D Mark III,1000,58,4,1/400,1,1,1,1,1,2,0,1
5400,jIoDm70I-MI,NIKON CORPORATION,NIKON D750,250,170,11,1/1250,1,0,0,1,2,2,1,2
5401,PkTG2AS92-E,NIKON CORPORATION,NIKON D5300,100,18,2.2,1/4000,1,0,0,0,0,2,0,0
5405,Ejw7WTnFPYI,Canon,Canon EOS 1100D,200,225,7.1,1/400,1,0,0,1,2,2,1,2
5408,pFg2jpJRWwM,Canon,Canon EOS REBEL T2i,100,50,1.8,1/640,1,0,0,0,0,2,0,1
5412,Pox6wp5imgs,Canon,Canon EOS 5D Mark III,2000,17,4,30,1,1,2,1,1,0,0,0
5415,2rIGLsZzMhY,NIKON CORPORATION,NIKON D300,400,105,8,1/350,1,0,0,1,2,2,1,2
5418,1rridJacwTQ,NIKON CORPORATION,COOLPIX A,100,18.5,9,1/125,1,0,0,1,2,1,0,0
5423,X6NTotfCiHU,PENTAX,PENTAX K-5,200,200,8,1/60,1,0,0,1,2,1,1,2
5424,cQY5cJ3R46s,SONY,ILCE-7M3,100,134,7.1,1/640,1,0,0,1,2,2,1,2
5426,2TlKofper84,FUJIFILM,X-E3,100,23,1.4,1/180,1,0,0,0,0,1,0,0
5427,X_klI2FTtdU,SONY,SLT-A65V,100,35,2.8,1/250,1,0,0,0,0,1,0,0
5430,IqKIy--FtCA,SONY,ILCE-6500,400,400,6.3,1/640,1,0,0,1,2,2,1,2
5433,_fqW-d2YGJ0,SONY,ILCE-7M3,100,300,7.1,1/640,1,0,0,1,2,2,1,2
5436,nZmbNwbAVCA,NIKON CORPORATION,NIKON D5200,560,300,8,1/1250,1,1,1,1,2,2,1,2
5438,hBClhDmtXtI,Canon,Canon EOS 750D,100,18,4,1/40,1,0,0,1,1,1,0,0
5440,tiFaeyZX-IU,SONY,ILCE-7,100,28,5.6,1/500,1,0,0,1,1,2,0,0
5448,PneNxUN465Y,NIKON CORPORATION,NIKON D850,64,52,2.8,1/1000,1,0,0,0,0,2,0,1
5451,ZmGVbtQdEEc,NIKON CORPORATION,NIKON D800,320,35,1.8,1/125,1,0,0,0,0,1,0,0
5452,LtnpoZDvZk0,NIKON CORPORATION,NIKON D5100,640,48,5.6,1/50,1,1,1,1,1,1,0,1
5454,ftHq1egSpHo,Canon,Canon EOS 5D Mark IV,100,35,1.8,1/2000,1,0,0,0,0,2,0,0
5456,XD2HwC3mSw0,NIKON CORPORATION,NIKON D800E,200,180,4.5,1/8000,1,0,0,1,1,2,1,2
5459,4n1CicmdXEM,NIKON CORPORATION,NIKON Z 7,500,35,1.8,1/1600,1,1,1,0,0,2,0,0
5463,2mqbXtsgP7g,Canon,Canon EOS 6D,400,17,14,1/250,1,0,0,1,2,1,0,0
5466,pyFWN-TrXvk,NIKON CORPORATION,NIKON Z 6,100,200,2,1/80,1,0,0,0,0,1,1,2
5468,oogJpviGhO0,LEICA CAMERA AG,LEICA Q2,800,28,1.7,1/10,1,1,1,0,0,1,0,0
5469,cewnC88UxUQ,SONY,ILCE-7M3,50,16,7.1,1/200,1,0,0,1,2,1,0,0
5470,ROd5LZWRXmg,DJI,FC220,100,4.7,2.2,1/872,1,0,0,0,0,2,0,0
5472,U-oJX4NtGC4,SONY,ILCE-7RM2,100,24,4,1/125,1,0,0,1,1,1,0,0
5474,4AsQEW-6Lk0,Hasselblad,L1D-20c,400,10.3,2.8,1/30,1,0,0,0,0,1,0,0
5476,ETssG7s1pBI,NIKON CORPORATION,NIKON D750,400,50,2.2,1/30,1,0,0,0,0,1,0,1
5478,VWAswu-2jRw,Canon,Canon EOS 5D Mark IV,100,400,10,1/40,1,0,0,1,2,1,1,2
5480,TjfCEE41E2E,Canon,Canon EOS-1D X Mark II,100,16,3.2,1/500,1,0,0,0,1,2,0,0
5481,3eO-V3J6OO0,Canon,Canon EOS 750D,100,50,2.8,1/320,1,0,0,0,0,2,0,1
5483,FvQhDPg9U_g,FUJIFILM,X-T10,200,10,4,30,1,0,0,1,1,0,0,0
5484,AskpNYUs5jc,Canon,Canon EOS 80D,320,35,1.4,1/3200,1,0,0,0,0,2,0,0
5487,sY_jQTpIQps,NIKON CORPORATION,NIKON D5500,400,110,4.8,1/400,1,0,0,1,1,2,1,2
5494,qFZ2SqzyZ9M,FUJIFILM,X-T2,1600,148.5,11,1/60,1,1,1,1,2,1,1,2
5496,MbweoXr6U0Q,SONY,ILCE-7M3,100,70,10,1/100,1,0,0,1,2,1,0,1
5498,TSHH03vtj64,SONY,ILCE-6000,160,170,8,1/1000,1,0,0,1,2,2,1,2
5501,KrFvQ0J5TPg,NIKON CORPORATION,NIKON D750,100,50,5,1/800,1,0,0,1,1,2,0,1
5503,d5PNntTlt10,SONY,ILCE-7SM2,100,70,7.1,1/500,1,0,0,1,2,2,0,1
5506,IGyU-eCMW5A,SONY,ILCE-9,160,400,5.6,1/500,1,0,0,1,1,2,1,2
5508,x-ewYTCq8W0,FUJIFILM,X-T2,320,55,4,1/5000,1,0,0,1,1,2,0,1
5510,fNmsqRpnryY,Canon,Canon EOS 7D,160,87,4,1/200,1,0,0,1,1,1,1,2
5511,Nai1NsFbUG0,PENTAX Corporation,PENTAX K100D Super,200,100,5.6,1/750,1,0,0,1,1,2,1,2
5512,-LBq-K_FPI0,Canon,EOS T7i,400,50,2.8,1/60,1,0,0,0,0,1,0,1
5516,DCPS237aJIs,Canon,Canon EOS 6D,800,50,2.5,1/125,1,1,1,0,0,1,0,1
5519,a-vFDVATX-A,NIKON CORPORATION,NIKON D300S,500,85,4.2,1/200,1,1,1,1,1,1,0,1
5526,9yPrlr03AIU,NIKON CORPORATION,NIKON Z 6,200,70,11,1/125,1,0,0,1,2,1,0,1
5527,RyelbZrWFcg,NIKON CORPORATION,NIKON D60,1600,48,5.6,1/30,1,1,1,1,1,1,0,1
5528,CORe99AuCIc,SONY,ILCE-7M2,320,212,6.3,1/1600,1,0,0,1,2,2,1,2
5532,2dH6QL2sS0U,Canon,Canon EOS 80D,100,35,1.4,1/80,1,0,0,0,0,1,0,0
5533,9tZken1pkco,FUJIFILM,X-T2,640,23,3.6,1/1000,1,1,1,1,1,2,0,0
5536,gct2L_MhlI4,Canon,Canon EOS 6D Mark II,125,85,2.5,1/2500,1,0,0,0,0,2,0,1
5537,NdfqcjPLUNY,Canon,Canon EOS Rebel T7,1000,290,8,1/500,1,1,1,1,2,2,1,2
5543,_zRIBl7HL6Y,Canon,Canon EOS-1D Mark II,100,50,1.8,1/1600,1,0,0,0,0,2,0,1
5547,mygjT7kkMcw,SONY,ILCE-7M3,200,85,1.8,1/250,1,0,0,0,0,1,0,1
5549,Wq19-E0vGj0,NIKON CORPORATION,NIKON D80,100,35,11,1/200,1,0,0,1,2,1,0,0
5551,P012sYLMhYI,Canon,Canon EOS 5D Mark III,100,24,3.5,1/5000,1,0,0,0,1,2,0,0
5556,_C3xxNBMwvI,Canon,Canon EOS 5DS,100,50,1.2,1/1600,1,0,0,0,0,2,0,1
5557,WSKaNV76wRs,SONY,ILCE-7,100,60,100,1/125,1,0,0,1,2,1,0,1
5563,3j1BSrAp8lI,Apple,iPhone X,16,6,2.4,1/340,1,0,0,0,0,2,0,0
5564,LWRyc9XSNLU,SONY,ILCE-6300,100,24,1.8,1/2000,1,0,0,0,0,2,0,0
5565,SdSdU8_4Pfk,NIKON CORPORATION,NIKON Z 6,100,35,2.2,1/8000,1,0,0,0,0,2,0,0
5568,NS5YmCl6FD0,NIKON CORPORATION,NIKON D5200,400,50,4.5,1/80,1,0,0,1,1,1,0,1
5570,q8rHA5FEatI,Canon,Canon EOS 5DS,125,50,4,1/500,1,0,0,1,1,2,0,1
5571,lqs4zehTcrk,Canon,Canon EOS 6D,100,35,2,1/100,1,0,0,0,0,1,0,0
5572,6BLE9HVwIJw,FUJIFILM,X-T10,400,22.2,6.4,1/420,1,0,0,1,2,2,0,0
5576,aXJyzB8VQA8,Canon,Canon EOS R,100,85,1.4,1/800,1,0,0,0,0,2,0,1
5580,fBMnVjTfMJs,SONY,ILCE-7M3,100,52,5.6,1/400,1,0,0,1,1,2,0,1
5581,AFTPDwA6rIQ,SONY,ILCE-7M2,800,17,14,1/320,1,1,1,1,2,2,0,0
5582,rD1_nrA5_1U,Canon,Canon EOS 5D Mark IV,200,70,2.8,1/800,1,0,0,0,0,2,0,1
5586,vA0WVWmTB6Y,FUJIFILM,X100F,400,23,5.6,1/1100,1,0,0,1,1,2,0,0
5589,1C_fT-mKdDM,NIKON CORPORATION,NIKON D5600,100,220,5.6,1/1250,1,0,0,1,1,2,1,2
5592,tHtS22enDHo,SONY,ILCE-7RM2,800,55,1.8,1/125,1,1,1,0,0,1,0,1
5593,0LnXtS8DUZI,SONY,ILCE-7RM2,100,24,4,1/250,1,0,0,1,1,1,0,0
5595,D8oN3jRgPzc,Canon,Canon EOS 550D,100,50,3.2,1/200,1,0,0,0,1,1,0,1
5603,qlRoQkJ0X28,Canon,Canon EOS 5D Mark II,2000,50,1.8,1/40,1,1,2,0,0,1,0,1
5604,pB9WGRda1kk,DJI,FC2103,101,4.5,2.8,1/1600,1,0,0,0,0,2,0,0
5605,fnGvAwUNNUM,Canon,Canon EOS 6D,125,100,2,1/200,1,0,0,0,0,1,1,2
5608,TeucWzHYUYk,SONY,ILCE-7M2,160,200,4,1/250,1,0,0,1,1,1,1,2
5610,jC9yDaQJolo,OLYMPUS CORPORATION,E-M10 Mark III,100,25,1.7,1/4000,1,0,0,0,0,2,0,0
5612,pZ3DXKDQYa8,OLYMPUS IMAGING CORP.,E-M10,200,31,5,1/400,1,0,0,1,1,2,0,0
5615,xDu9ilXkvDQ,Canon,Canon EOS 5D Mark IV,250,35,9,1/160,1,0,0,1,2,1,0,0
5617,YapPOqrFSjI,SONY,ILCE-7RM2,100,28,2,1/1000,1,0,0,0,0,2,0,0
5620,MHGyValkTJg,Canon,Canon EOS 5D Mark IV,200,53,11,1/250,1,0,0,1,2,1,0,1
5623,D5TmUdYwi3Q,NIKON CORPORATION,NIKON D850,64,35,1.4,1/6400,1,0,0,0,0,2,0,0
5630,iibjsy2QFEE,NIKON CORPORATION,NIKON D850,64,105,4,1/60,1,0,0,1,1,1,1,2
5637,hmCJWzypOJI,SONY,ILCE-7M3,100,24,8,30,1,0,0,1,2,0,0,0
5640,DGyVvAJNyPE,,,200,35,2,1/640,1,0,0,0,0,2,0,0
5641,IdvPe1OpFek,NIKON CORPORATION,NIKON D610,160,50,5.6,1/100,1,0,0,1,1,1,0,1
5647,vlLOSYEZudI,SONY,ILCE-7M3,100,24,7.1,1/20,1,0,0,1,2,1,0,0
