,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
6730,6730,9270-pFGVTU,NIKON CORPORATION,NIKON Z 7,6400.0,24.0,4.0,15,1,1.0,2.0,1.0,1.0,0.0,0.0,0.0
6733,6733,NklUjoSBY-E,NIKON CORPORATION,NIKON D850,250.0,92.0,4.0,1/1600,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6734,6734,J-qS7KbOHWY,Canon,Canon EOS 5D Mark III,100.0,100.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
6735,6735,tY8AJdPsI70,Canon,Canon EOS Rebel T6s,800.0,50.0,3.5,1/2500,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
6736,6736,zn11uQ7gAMw,Canon,Canon EOS 5D Mark IV,200.0,50.0,1.8,1/80,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6737,6737,44bnJHgXKU4,SONY,ILCE-7RM2,800.0,33.0,8.0,1/800,1,1.0,1.0,1.0,2.0,2.0,0.0,0.0
6738,6738,vobFxoSKtus,NIKON CORPORATION,NIKON D7000,100.0,210.0,5.6,1/800,0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6739,6739,xpVh9nbRcWw,Spectre,,25.0,4.2,1.8,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,6740,G8T5Jb6ZMjQ,Canon,Canon EOS 5D Mark III,4000.0,14.0,2.8,13,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6741,6741,ydkeMTvbNEA,Canon,Canon EOS 6D,100.0,50.0,1.4,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6742,6742,wABuryRPbmk,Canon,Canon EOS 5D Mark IV,1000.0,34.0,2.8,1/250,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6743,6743,mFTAV-eoLOU,DJI,FC220,100.0,4.7,2.2,1/200,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6745,6745,zB2a2UOS4mg,Canon,Canon EOS 5D Mark IV,800.0,16.0,5.0,1/160,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6747,6747,lpA3Tfl6zJc,NIKON CORPORATION,NIKON D600,100.0,20.0,1.4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,6748,joBnSa-CmXM,Canon,Canon EOS 5DS,800.0,70.0,2.8,1/2500,1,1.0,1.0,0.0,0.0,2.0,0.0,1.0
6749,6749,6o9htO0esHM,Canon,Canon EOS 6D,50.0,16.0,11.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6751,6751,C00JdIPgJ60,"RICOH IMAGING COMPANY, LTD.",PENTAX 645Z,400.0,120.0,6.7,1/125,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
6752,6752,elkQklUnHk4,Canon,Canon EOS 5D Mark III,3200.0,16.0,4.0,20,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
6753,6753,7DpEKohpOhQ,SONY,ILCE-7M3,500.0,40.0,1.4,8,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
6754,6754,ONWwYRelq_4,Canon,Canon EOS Rebel T6i,400.0,18.0,3.5,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
6756,6756,F_eLtGyrlNY,Canon,Canon EOS 700D,100.0,20.0,1.4,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6757,6757,JAX385_1OXo,FUJIFILM,X-T3,160.0,55.0,4.0,1/2000,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
6758,6758,vRvVvjl5Z0k,Canon,Canon EOS 700D,200.0,50.0,1.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6759,6759,HJDNLHom44I,FUJIFILM,X-T2,640.0,34.3,3.6,1/30,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6760,6760,v6erakFiNNU,Canon,Canon EOS 5D Mark III,50.0,45.0,2.0,1/45,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6761,6761,fEUlRjbtOPY,Canon,Canon EOS 6D,100.0,80.0,9.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6762,6762,HBVISbHELYU,,,100.0,120.0,4.0,1/800,0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6763,6763,xeXwuhpAeS0,SONY,ILCE-7M3,400.0,90.0,5.6,1/160,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
6764,6764,tno_aO7NKIw,sony alpha,7,100.0,300.0,5.6,1/320,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6765,6765,xt2RVBBO6uI,Canon,Canon EOS Rebel T6,100.0,18.0,8.0,1/60,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6766,6766,oa8vRa1JBlw,Panasonic,DMC-GM1,200.0,60.0,9.0,1/320,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
6767,6767,p7MEY_oy3mQ,Canon,Canon EOS 200D,200.0,18.0,4.0,1/13,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6768,6768,jX-evyJ8OPc,Canon,Canon EOS Rebel T6i,4000.0,18.0,3.5,1/13,0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
6769,6769,qjZzZccbE1E,Canon,Canon EOS-1D X Mark II,100.0,24.0,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6771,6771,_CXlQkqZhkk,SONY,ILCE-6300,100.0,30.0,1.6,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6773,6773,EmVKKf3wUZQ,OLYMPUS CORPORATION,E-M1MarkII,64.0,12.0,8.0,2.5,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0
6774,6774,oNte8riFdX0,NIKON CORPORATION,NIKON D750,1250.0,70.0,7.1,1/1600,0,1.0,1.0,1.0,2.0,2.0,0.0,1.0
6775,6775,Xtz44YgyrK4,Canon,Canon PowerShot G1 X Mark III,100.0,45.0,5.6,1/400,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0
6776,6776,YjLE2gZAVQ0,Canon,Canon EOS 800D,100.0,50.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
6779,6779,ZkBWb3B6-38,DJI,FC1102,100.0,4.5,2.6,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6780,6780,2fIxy1Z--OY,Canon,Canon EOS 6D,250.0,67.0,5.6,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6781,6781,TH4waF1p16c,Canon,Canon EOS Rebel T6,100.0,300.0,5.6,1/125,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
6782,6782,gpcXj7KGIR0,SONY,ILCE-7M2,3200.0,35.0,2.8,30,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6783,6783,tlhs0C4kmgU,DJI,FC220,100.0,4.7,2.2,1/1400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6784,6784,9UKBsBpLwQo,Hasselblad,L1D-20c,100.0,10.3,3.5,1/80,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6785,6785,_YFUnaFMjc4,FUJIFILM,X-T20,200.0,32.9,3.6,1/4000,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6786,6786,4UexhWLVcnY,Canon,Canon EOS 5DS R,320.0,11.0,4.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6787,6787,XECNPsL6PVM,Canon,Canon EOS 40D,160.0,85.0,22.0,1,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0
6788,6788,Am0VlIEiVgw,Canon,Canon EOS 5D Mark III,200.0,135.0,2.0,1/2000,1,0.0,0.0,0.0,0.0,2.0,1.0,2.0
6789,6789,-WHxOt8JK5w,FUJIFILM,X-T1,200.0,23.0,2.2,1/900,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6791,6791,POAwEm4MgMo,SONY,ILCE-7M2,400.0,45.0,18.0,1/80,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6792,6792,VWSLAzov1Qc,Canon,Canon EOS 7D Mark II,400.0,400.0,5.6,1/800,1,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6793,6793,tGxUd0kVbRk,Canon,Canon EOS 6D,100.0,35.0,1.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6794,6794,EzUJ06Kw278,SONY,ILCE-7RM2,125.0,56.0,4.0,1/160,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6796,6796,ZZg2e5vh3aw,Canon,Canon EOS 750D,400.0,50.0,2.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6799,6799,iW96qgYxlp4,DJI,DJI Osmo Action,100.0,2.7,2.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6800,6800,r_m64ldrJ5k,NIKON CORPORATION,NIKON D610,640.0,120.0,5.0,1/60,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
6803,6803,ma096zVER1w,Canon,Canon EOS 6D Mark II,500.0,35.0,4.0,1/125,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6804,6804,RsDH_BgoKQ0,Canon,Canon EOS 6D,800.0,35.0,2.0,1/2000,1,1.0,1.0,0.0,0.0,2.0,0.0,0.0
6805,6805,J1VFDwSpASc,SONY,ILCE-6500,250.0,85.0,1.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6806,6806,tKyXbJNH2bQ,Canon,Canon EOS 5DS,640.0,312.0,5.6,1/200,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
6808,6808,n6CKCAqQnhg,Hasselblad,L1D-20c,100.0,10.3,3.2,1/40,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6809,6809,mC_puQe4V3g,SONY,ILCE-7M3,100.0,35.0,1.4,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6810,6810,QLCw6TUQG_k,Apple,iPhone 8 Plus,20.0,4.0,1.8,1/1150,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6811,6811,i6ZZXBZBZek,Canon,Canon EOS Rebel T6,100.0,55.0,8.0,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6812,6812,ivU6tleiHN4,DJI,FC220,100.0,4.7,2.2,1/320,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6814,6814,b22BrJh3yMI,FUJIFILM,X100F,4000.0,23.0,5.0,1/250,0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
6815,6815,nANixLtDVf8,Canon,Canon EOS 600D,800.0,250.0,5.6,1/160,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
6816,6816,XiHyfOKmDIs,Panasonic,DC-GH5,200.0,25.0,1.7,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6817,6817,oxur3NLAKrg,SONY,DSC-RX100M4,250.0,8.8,8.0,1/320,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
6818,6818,FIrHUn3GI4A,NIKON CORPORATION,NIKON D810,1250.0,20.0,1.4,20,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6819,6819,pS4XaFijPaY,SONY,ILCE-7M3,1000.0,28.0,4.0,1/60,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
6820,6820,oZs3C2xJlPg,Canon,Canon EOS-1D X Mark II,100.0,130.0,2.8,1/640,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
6821,6821,sGJ99uTqkAc,Canon,Canon EOS 6D,200.0,50.0,2.8,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6822,6822,0LnSDQu5T5M,Canon,Canon EOS 80D,3200.0,51.0,5.6,1/250,1,1.0,2.0,1.0,1.0,1.0,0.0,1.0
6823,6823,i8P9zdvQnhc,Canon,Canon EOS 60D,100.0,58.0,16.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6824,6824,KryRJB-FBUg,SONY,ILCE-7M2,64.0,70.0,10.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
6826,6826,DqIyKlJa-2s,SONY,ILCE-7R,100.0,138.0,8.0,1/500,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
6827,6827,vmIA2O4chj8,NIKON CORPORATION,NIKON D500,320.0,35.0,1.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6828,6828,k_pvVz9brKg,DJI,FC220,100.0,4.7,2.2,1/440,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6829,6829,jER5Qkzx9Lk,Canon,Canon EOS M50,800.0,50.0,9.0,1/200,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
6830,6830,WxsKToO4iXs,Canon,Canon EOS 1300D,400.0,50.0,2.8,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6831,6831,CC68XGq6t3Y,Canon,Canon EOS Rebel T6,1600.0,50.0,4.0,1/100,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6832,6832,Lwqv4tEIKOU,SONY,ILCE-7M3,1250.0,35.0,13.0,1/250,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
6833,6833,rdE5QcMSgP0,NIKON CORPORATION,NIKON D7000,5000.0,35.0,2.2,13,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6834,6834,sohFyuTFFYc,NIKON CORPORATION,NIKON D600,3200.0,20.0,1.4,20,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6835,6835,HodO28NEcLQ,SONY,ILCE-7M2,100.0,14.0,11.0,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6836,6836,n-zDsddwiyM,SONY,ILCE-7M3,2000.0,200.0,4.0,1/1600,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0
6837,6837,NUcNh9PcYg4,SONY,ILCE-7M2,100.0,88.0,16.0,1/50,0,0.0,0.0,1.0,2.0,1.0,1.0,2.0
6838,6838,EYeCgWM_EpA,Canon,Canon EOS 6D Mark II,250.0,35.0,4.0,1/640,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6839,6839,W2ZPTqdD1u4,SONY,ILCE-6000,100.0,16.0,1.4,1/800,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6840,6840,7QWkqn5WFaE,DJI,FC2103,100.0,4.5,2.8,1/279,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6841,6841,SaovgEQMo00,Hasselblad,L1D-20c,100.0,10.3,5.0,1/320,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6842,6842,VTtFNB4aOrk,FUJIFILM,X-T1,400.0,56.0,2.8,30,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6843,6843,aTZsia8GF_c,Canon,Canon EOS 80D,125.0,32.0,4.0,1/50,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6846,6846,NeOCZ_BSc9E,SONY,ILCE-7M3,160.0,40.0,1.4,1/125,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6847,6847,bq6Gd7pQznU,Canon,Canon EOS 5D Mark III,500.0,50.0,3.2,1/250,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
6849,6849,ZhJsD9T_20Q,Canon,Canon EOS 650D,400.0,24.0,4.0,1/100,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6850,6850,WfADkxfolQA,NIKON CORPORATION,NIKON D750,640.0,105.0,4.0,1/1250,0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
6851,6851,a7FiLP1hgOc,Canon,Canon EOS R,320.0,55.0,2.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6852,6852,Q_4KZkW5dko,Apple,iPhone XS,400.0,4.2,1.8,1/30,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6853,6853,Kctg1PLfAEU,Canon,Canon EOS 1000D,100.0,23.0,11.0,1/250,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6854,6854,BTjz5brgOc0,FUJIFILM,X-T2,200.0,23.0,6.4,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6855,6855,J32yHdseaoI,SONY,ILCE-5100,125.0,50.0,5.6,1/80,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6856,6856,Or-t1qT6Wqk,Canon,Canon EOS 6D,200.0,50.0,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6858,6858,CBK17BPteJE,NIKON CORPORATION,NIKON D7000,100.0,300.0,8.0,1/400,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
6860,6860,0zDRkxHyaCA,Sony,ILCE-6000,1000.0,135.0,2.8,1/4000,1,1.0,1.0,0.0,0.0,2.0,1.0,2.0
6861,6861,D5Qx3AbcGuM,NIKON CORPORATION,NIKON D800,250.0,28.0,7.1,1/80,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6862,6862,jGE1kznaK6U,Canon,Canon EOS 80D,100.0,10.0,4.5,1/500,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6863,6863,SxRC7QmzDG8,Hasselblad,L1D-20c,400.0,10.3,2.8,1/20,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6864,6864,OCwYQdmYk3Q,NIKON CORPORATION,NIKON D5,320.0,500.0,5.6,1/5000,0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
6865,6865,r8AdMFmtKho,NIKON CORPORATION,NIKON D3400,360.0,31.0,4.2,1/50,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6866,6866,o3-c-lm1l60,SONY,ILCE-7M3,100.0,61.0,4.0,1/30,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6867,6867,PSfqpN2xJeE,Canon,Canon EOS-1D Mark II,100.0,50.0,1.8,1/200,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6869,6869,kJyMlKWfsRc,GoPro,HERO5 Black,100.0,3.0,2.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6871,6871,RD_A6yx-NN8,NIKON CORPORATION,NIKON D750,100.0,24.0,1.8,1/500,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6872,6872,vnoGpXYBiq0,Canon,Canon EOS 700D,100.0,24.0,2.8,1/250,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6874,6874,y180NhhtNXA,Canon,Canon EOS REBEL T5i,100.0,28.0,7.1,1/125,1,0.0,0.0,1.0,2.0,1.0,0.0,0.0
6875,6875,jyWKrdOakRA,NIKON CORPORATION,NIKON D70,640.0,240.0,5.6,1/3200,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
6876,6876,JiqalEW6Ml0,Canon,Canon EOS 6D,3200.0,20.0,1.4,1,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6878,6878,_fJD6NyUR8I,NIKON CORPORATION,NIKON D850,2000.0,500.0,5.6,1/1600,1,1.0,2.0,1.0,1.0,2.0,1.0,2.0
6879,6879,404SG0er32k,Hasselblad,L1D-20c,100.0,10.3,3.2,1/1250,1,0.0,0.0,0.0,1.0,2.0,0.0,0.0
6880,6880,MB6eaZQRMIs,NIKON CORPORATION,NIKON D850,2000.0,24.0,2.8,23,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
6882,6882,rRg87xGylnk,SONY,ILCE-7M2,250.0,47.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6883,6883,fs-8bJ7J5EE,Canon,Canon EOS 5DS,50.0,50.0,1.4,1/8000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6884,6884,E853UwyijNo,SONY,ILCE-7M3,125.0,50.0,2.2,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6885,6885,mLF5DUMzA90,Apple,iPhone 8 Plus,20.0,4.0,1.8,1/350,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6886,6886,sK81mV5czwM,Hasselblad,L1D-20c,200.0,10.3,2.8,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6887,6887,1SRt8AI-feQ,Canon,Canon EOS 5D Mark III,100.0,45.0,1.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6888,6888,Px1DLXKhzNc,Apple,iPhone 7 Plus,20.0,4.0,1.8,1/3400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6889,6889,UaaqY7j09B8,NIKON CORPORATION,NIKON D750,100.0,35.0,2.5,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6890,6890,tRhATCzLnMs,DJI,FC220,400.0,4.7,2.2,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6891,6891,iuhLxpgSAuA,Canon,Canon EOS 77D,100.0,50.0,8.0,0.6,1,0.0,0.0,1.0,2.0,0.0,0.0,1.0
6893,6893,W7W9HXQGaKg,Canon,Canon EOS 700D,100.0,55.0,5.6,1/20,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6894,6894,ONeUTPIkoEs,Canon,Canon EOS 77D,400.0,17.0,4.0,1/125,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
6895,6895,N4JkghnW_94,SONY,ILCE-7RM2,2500.0,28.0,2.0,1/6400,0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
6896,6896,1WqDECIM9wQ,Canon,Canon EOS 80D,100.0,55.0,4.0,1/125,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6897,6897,yzRs2WCYPy8,SONY,ILCE-7RM3,160.0,85.0,1.6,1/640,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6898,6898,tBSAoST2YW0,Canon,Canon EOS-1D Mark II,800.0,59.0,2.8,1/100,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6899,6899,cQCwbC_nciw,Apple,iPhone X,16.0,6.0,2.4,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6900,6900,LM-L8uDkkJU,SONY,ILCE-6300,100.0,14.0,5.0,1/640,1,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6901,6901,XkaBfVCPr_s,FUJIFILM,X-H1,400.0,100.0,4.5,1/250,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
6902,6902,KyGzjLeJuug,NIKON CORPORATION,NIKON D3300,100.0,18.0,5.6,1/320,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6904,6904,2Ioi7wkj85U,NIKON CORPORATION,NIKON D850,50.0,70.0,3.5,1/400,1,0.0,0.0,0.0,1.0,2.0,0.0,1.0
6905,6905,pksP_JalmKI,SONY,ILCE-6000,100.0,30.0,2.5,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6907,6907,ty8ZVbC-Wik,SONY,ILCE-7M3,50.0,28.0,5.0,1/800,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6909,6909,Uvh6jVtUwc4,DJI,FC2103,100.0,4.5,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6910,6910,DFQuS5Ac4kY,"RICOH IMAGING COMPANY, LTD.",GR II,100.0,18.3,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6911,6911,ByaHMxgO8H0,NIKON CORPORATION,NIKON D3300,100.0,48.0,5.6,1/100,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6912,6912,-t-Q-E2s3mI,SONY,ILCE-7RM3,1600.0,90.0,5.6,1/640,0,1.0,1.0,1.0,1.0,2.0,1.0,2.0
6913,6913,fgViiCEzdyw,Apple,iPhone 8 Plus,32.0,6.6,2.8,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6915,6915,SZtTWyngMfk,Canon,Canon EOS 5D Mark IV,200.0,50.0,1.8,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6916,6916,DX9JSmkdNCA,SONY,ILCE-7M3,160.0,48.0,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6917,6917,zUSY6EgCRHo,Canon,Canon EOS 6D,200.0,70.0,7.1,1/800,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
6918,6918,IaV9XuFnAsE,Canon,Canon EOS 1200D,200.0,85.0,1.8,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6919,6919,9hIdtA9fCz8,Canon,Canon EOS M50,320.0,28.0,5.0,1/1250,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
6921,6921,DaF1TdeTK9g,OLYMPUS IMAGING CORP.,E-M10,200.0,17.0,8.0,1/500,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
6923,6923,jlwAIT6Cy0o,Canon,Canon EOS 60D,800.0,28.0,3.5,1/2000,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
6924,6924,KUaSsTacWeY,Canon,Canon EOS 6D,100.0,50.0,2.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6925,6925,fM2z6_GN8Uk,Canon,Canon EOS 60D,160.0,50.0,1.4,1/250,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6926,6926,izqJ2_I5yhc,SONY,ILCE-7RM3,200.0,28.0,2.0,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6927,6927,cc8XdA7iZvw,Canon,Canon EOS RP,100.0,170.0,5.0,1/60,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
6928,6928,eAbgjvMA7Z8,Hasselblad,L1D-20c,100.0,10.3,2.8,1/1250,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6929,6929,aGX9ypwhhXA,SONY,ILCE-7M2,250.0,44.0,2.8,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6930,6930,bcJFSLkkx2A,SONY,ILCE-7M2,125.0,90.0,6.3,1/320,1,0.0,0.0,1.0,2.0,2.0,1.0,2.0
6931,6931,n9Jy8B5MzEo,Canon,Canon EOS RP,500.0,10.0,5.0,1/320,1,1.0,1.0,1.0,1.0,2.0,0.0,0.0
6932,6932,86rvSHXOjt4,SONY,DSLR-A700,200.0,50.0,1.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6933,6933,YNRTbN9IawU,SONY,ILCE-7M2,100.0,85.0,1.8,1/350,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0
6935,6935,kzMKpNbMoEk,NIKON CORPORATION,NIKON D3400,100.0,35.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
6936,6936,fipHkmiHI90,Canon,Canon EOS REBEL T3,100.0,41.0,5.6,1/100,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
6937,6937,HyTcED13dcs,"RICOH IMAGING COMPANY, LTD.",PENTAX K-1,200.0,100.0,4.0,1/90,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0
6939,6939,bouLnmlY8Yw,Canon,Canon EOS 5D Mark IV,1250.0,16.0,5.0,20,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
6940,6940,SW_rHWDk1kE,NIKON CORPORATION,NIKON D500,3200.0,50.0,2.5,1/60,0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
6941,6941,5SXWtuSz2gc,FujiFilm,x-t100,800.0,18.0,2.0,15,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6943,6943,plO_spV7N08,SONY,ILCE-6000,100.0,30.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
6944,6944,ICPRe7fpuU0,SONY,ILCE-6000,100.0,51.0,7.1,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
