,Unnamed: 0,photo_id,exif_camera_make,exif_camera_model,exif_iso,exif_focal_length,exif_aperture_value,exif_exposure_time,orientation,iso_noise_bin_label,iso_noise_label,DoF_bin,DoF,exposure_label,focal_label_bin,focal_label
5393,5393,bkY4pok-UM0,Canon,Canon EOS 5D Mark III,100.0,70.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5394,5394,3yjqMQC_vBI,Canon,Canon EOS 5D Mark IV,400.0,24.0,2.8,1/320,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5395,5395,Cg3SuiRip5k,FUJIFILM,X-T10,200.0,135.0,16.0,1/420,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
5396,5396,30gyIWoLz3o,Canon,Canon EOS 5D Mark IV,640.0,63.0,3.2,1/500,0,1.0,1.0,0.0,1.0,2.0,0.0,1.0
5397,5397,YDJmQPwCctk,FUJIFILM,X-T20,200.0,35.0,2.0,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5399,5399,eXbgRmq_DHw,NIKON CORPORATION,NIKON D5300,100.0,35.0,1.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5402,5402,AXFVS1yRD0Q,OLYMPUS CORPORATION,PEN-F,200.0,40.0,2.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5403,5403,5H8YVry4lcg,NIKON CORPORATION,NIKON D3100,100.0,50.0,7.1,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5406,5406,ubIZZBMGYVU,Canon,Canon EOS 6D,320.0,17.0,7.1,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5407,5407,nt4eH8aHOB8,Canon,Canon EOS 5D Mark III,100.0,135.0,2.0,1/20,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
5410,5410,0fZGLERdNdM,SONY,ILCE-7M3,800.0,36.0,2.8,1/320,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
5411,5411,eIitRxZm6_k,Canon,Canon EOS 7D Mark II,100.0,70.0,2.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5413,5413,Cm6_D-A8JO8,Canon,Canon EOS DIGITAL REBEL XTi,100.0,21.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
5416,5416,n3wrT2FNeJ0,Canon,Canon EOS 500D,100.0,18.0,4.0,1/50,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5417,5417,zo-c4LbkSM8,Canon,Canon EOS 80D,100.0,18.0,1.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5419,5419,76nLHZUG1M4,Canon,Canon EOS 6D Mark II,100.0,50.0,1.8,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5420,5420,tVRIFEnO9pM,Apple,iPhone 11 Pro Max,80.0,6.0,2.0,1/122,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5425,5425,-MTyujylR6I,Canon,Canon EOS 6D,6400.0,35.0,2.0,1/250,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
5428,5428,Wu2xSpzGjXU,Canon,Canon EOS 6D,800.0,50.0,2.8,1/50,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5431,5431,MbPD3p7oOzM,SONY,ILCE-7M2,100.0,75.0,2.8,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5432,5432,9G8OReH9A0c,SONY,ILCE-6000,250.0,21.0,4.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5434,5434,v1_0vywMyOQ,NIKON CORPORATION,NIKON D850,64.0,48.0,9.0,0.3,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0
5435,5435,jym3bkS7G-Y,Panasonic,DC-GH5,200.0,45.0,3.2,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5437,5437,qsLHnuMUR1k,Canon,Canon EOS 5D Mark IV,100.0,135.0,7.1,1/500,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
5439,5439,7AKHr2kdmAc,NIKON CORPORATION,NIKON D5200,100.0,35.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5442,5442,MXJ3QUxhNrY,Canon,Canon EOS 700D,100.0,19.0,10.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5444,5444,XuISREAobh8,NIKON CORPORATION,NIKON D850,64.0,35.0,1.4,1/160,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5445,5445,fToxgvMA3UY,Canon,Canon EOS 6D,100.0,24.0,6.3,1.6,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
5446,5446,pT9hJuvMMjI,Apple,iPhone 11 Pro,500.0,4.2,1.8,1/30,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5450,5450,fOeiC_rbBco,Canon,Canon EOS 6D,200.0,50.0,2.0,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5455,5455,bq5bciZfs0M,NIKON CORPORATION,NIKON D5200,100.0,35.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5460,5460,8jOM7OO7qNI,NIKON CORPORATION,NIKON D7200,160.0,50.0,1.4,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5465,5465,4BEKjphtFd0,SONY,ILCE-7M2,100.0,48.0,5.0,1/800,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5467,5467,g89TD5doC5M,Canon,Canon EOS 5D Mark III,100.0,35.0,1.4,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5471,5471,rV5qv_ETZvY,NIKON CORPORATION,NIKON D3400,400.0,24.0,3.5,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5473,5473,0-YcgK37WMU,SONY,ILCE-7M3,3200.0,16.0,2.8,1/100,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
5475,5475,yqhsnkMvvQc,FUJIFILM,X-T3,160.0,55.0,4.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5477,5477,zqizPu51Sgk,SONY,ILCE-7M3,80.0,43.0,2.8,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5482,5482,X_oFGHV21ns,Canon,Canon EOS REBEL T1i,100.0,53.0,7.1,1/100,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5485,5485,6WTdElLZn2o,Canon,Canon EOS 80D,100.0,35.0,2.8,1/2500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5486,5486,bMwZche8JCw,FUJIFILM,FinePix X100,640.0,23.0,5.6,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5488,5488,QFFc8Gv2ltM,Canon,Canon EOS 70D,400.0,10.0,4.5,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5489,5489,htsxWj5YaaM,Canon,Canon EOS 600D,400.0,50.0,2.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5491,5491,athrmqXBYm0,Canon,Canon EOS 5D Mark IV,125.0,50.0,1.4,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5492,5492,HM80Wo7qUUM,Canon,Canon EOS 6D,400.0,50.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5493,5493,m16CRKJQAWo,Canon,Canon EOS 5D Mark IV,500.0,50.0,8.0,1/250,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0
5495,5495,eLYtJoASChQ,Canon,Canon EOS 80D,400.0,23.0,1.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5497,5497,ZSv-C3tCR0E,NIKON CORPORATION,NIKON Z 7,100.0,85.0,1.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5499,5499,ZCnd19y2E14,NIKON CORPORATION,NIKON Z 6,100.0,200.0,2.0,1/500,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
5504,5504,c1GvSm0xf_g,Canon,Canon EOS 5D Mark IV,125.0,70.0,4.5,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5505,5505,Z-niYJ8Ti1A,Canon,Canon EOS 5D Mark IV,100.0,50.0,2.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5507,5507,mwkcedWdC_0,Canon,Canon EOS 5D Mark IV,500.0,50.0,2.8,1/160,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5509,5509,PZJy9wXF-fI,Canon,Canon EOS 5D Mark IV,1250.0,70.0,2.8,1/500,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
5513,5513,kHT6won2EO8,Canon,Canon EOS 5D Mark IV,100.0,50.0,1.4,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5514,5514,qCZzNKXcuO0,NIKON CORPORATION,NIKON Z 6,100.0,200.0,2.0,1/320,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
5515,5515,yZHTbFtX_mc,NIKON CORPORATION,NIKON Z 6,640.0,200.0,4.5,1/500,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
5520,5520,l2ZuQSwFOvU,NIKON CORPORATION,NIKON D850,100.0,50.0,1.4,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5521,5521,Mxo8lv5RKjA,NIKON CORPORATION,NIKON D810,64.0,62.0,7.1,1/800,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
5522,5522,k7Vcn--BLfY,DJI,Osmo Pocket,100.0,4.6,2.0,1/240,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5523,5523,rHLhcH8cWvk,Canon,Canon EOS 6D,200.0,50.0,1.4,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5524,5524,7YPdCQT_AwU,NIKON CORPORATION,NIKON D5100,200.0,50.0,1.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5529,5529,AeqJWvRVI94,FUJIFILM,X-T20,500.0,16.0,2.0,1/125,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5530,5530,hkmiiz2C3ts,Canon,Canon EOS 77D,100.0,78.0,4.5,1/1250,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5531,5531,rtOD6PdRAlU,NIKON CORPORATION,NIKON D750,64.0,50.0,1.4,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5534,5534,DNZogKAw684,SONY,ILCE-7RM4,100.0,400.0,8.0,1/1000,0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
5535,5535,NFQ8t6Ye-0E,SONY,ILCE-7RM2,100.0,24.0,8.0,1/320,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
5538,5538,eB3W74BLW30,Hasselblad,L1D-20c,100.0,10.3,2.8,1/50,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5540,5540,mO-IcVBVaIY,Canon,Canon EOS 5DS,640.0,24.0,3.2,1/640,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
5541,5541,kutWwEGYFo4,HASSELBLAD,L1D-20c,100.0,10.3,4.5,1/120,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5542,5542,KjutKKAHtsY,Canon,Canon EOS M10,100.0,44.0,10.0,1/640,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
5544,5544,6uMh-02Nwj8,NIKON CORPORATION,NIKON Z 6,100.0,24.0,4.0,1/13,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5545,5545,YB8kMTm_nro,Canon,Canon EOS Rebel T6i,400.0,18.0,3.5,1/160,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5546,5546,THQ4LMYQcY8,Canon,Canon EOS 6D,1000.0,35.0,2.0,1/1000,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
5550,5550,Nzy_Fm6gZKI,NIKON CORPORATION,NIKON D750,100.0,50.0,2.0,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5553,5553,bet7aRGHB4U,NIKON CORPORATION,NIKON D3000,800.0,50.0,1.4,1/4000,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
5555,5555,cFtVK-xnMC0,NIKON CORPORATION,NIKON D750,400.0,120.0,4.0,1/800,0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
5558,5558,HgcEm5s6IEk,Canon,Canon EOS Rebel T6i,400.0,18.0,3.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5559,5559,cqKG2s6WP6s,NIKON CORPORATION,NIKON D3000,800.0,50.0,1.4,1/4000,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
5560,5560,MPNfbF4lpww,SONY,DSC-HX300,160.0,5.8,3.2,1/40,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5561,5561,1OxbIpPE8Po,Canon,Canon EOS 200D,200.0,50.0,1.8,1/200,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5562,5562,hrG7v0JK34k,SONY,ILCE-7M3,200.0,85.0,2.5,1/1250,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5566,5566,7t3Jy6Ebv3I,Hasselblad,L1D-20c,400.0,10.3,11.0,1/1000,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
5567,5567,36_6gQwLvC0,SONY,ILCE-6000,100.0,16.0,3.5,1/500,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5573,5573,sRgH_CIcM-M,Canon,Canon EOS 6D,100.0,50.0,4.5,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5575,5575,Zkxpk-7YUho,Canon,Canon EOS R,100.0,35.0,1.6,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5577,5577,KQtnGiGSevA,Canon,Canon EOS 6D Mark II,400.0,85.0,3.2,1/800,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5578,5578,aZvsnQarMzA,NIKON CORPORATION,NIKON D800E,5000.0,14.0,4.0,30,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
5579,5579,wRnaQms8n14,Canon,Canon EOS 6D,160.0,35.0,4.5,1/125,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5583,5583,POg3Z47YPkM,Canon,Canon EOS REBEL T3i,3200.0,50.0,1.8,1/30,0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
5584,5584,DmuvkswNsb0,NIKON CORPORATION,NIKON D7500,450.0,50.0,2.8,1/250,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5585,5585,UVxHta9I5fQ,Canon,Canon EOS 6D Mark II,200.0,85.0,2.5,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5588,5588,cIOxQvbLWfw,Canon,Canon EOS RP,100.0,19.0,4.0,1/80,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5590,5590,Dz6HuHE2Ki0,Canon,Canon EOS 6D,160.0,38.0,5.6,1/400,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5591,5591,TLmmXT4Kkl8,SONY,ILCE-7RM2,1250.0,70.0,4.5,1/160,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
5594,5594,oZ0FFHUJ7jg,NIKON CORPORATION,NIKON D7000,640.0,112.0,5.6,1/3200,0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
5596,5596,6Qjulv4ZayA,SONY,ILCE-6500,500.0,330.0,7.1,1/640,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
5597,5597,sBtRNairXnM,Canon,Canon EOS 5D Mark IV,100.0,85.0,20.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5599,5599,qQxpb_qkKNU,SONY,DSC-RX100M5A,500.0,21.8,2.8,1/4000,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
5600,5600,uG5IIOXRyIY,NIKON CORPORATION,NIKON D700,200.0,56.0,8.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5601,5601,H_oCwUI9E1o,Canon,Canon EOS 6D,100.0,28.0,8.0,1/125,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5606,5606,1fJ7DqrrXs0,DJI,FC220,200.0,4.7,2.2,1/100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5607,5607,C2UUFseZ8Lk,SONY,ILCE-6500,400.0,85.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5609,5609,L-fsASSJ29c,SONY,ILCE-7M2,100.0,35.0,11.0,1/60,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5611,5611,NCpD5mHUVv8,Canon,Canon EOS R,320.0,50.0,1.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5613,5613,70gMzJvw4K8,Apple,iPhone 11 Pro,125.0,6.0,2.0,1/120,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5618,5618,2QhVSCUUK8Q,SONY,ILCE-7R,320.0,19.0,16.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5619,5619,qOfmobUSLss,SONY,ILCE-7M3,50.0,85.0,2.5,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5621,5621,Fl5b25m9BnI,Canon,Canon EOS R,100.0,100.0,2.8,1/2500,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
5622,5622,x4CoNitOUKc,NIKON CORPORATION,NIKON Z 7,100.0,85.0,2.0,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5624,5624,3X6XrAfuq2c,FUJIFILM,X-H1,100.0,16.0,14.0,30,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
5625,5625,R8UOcurcUFE,SONY,ILCE-7M3,100.0,85.0,5.0,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5626,5626,JxNZ9RU8414,Canon,Canon EOS M50,160.0,85.0,3.2,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5627,5627,yJJpSoCB5YE,Canon,Canon EOS 77D,100.0,50.0,8.0,1/8,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5628,5628,d06lt8UI7Ao,DJI,FC220,100.0,4.7,2.2,1/1000,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5631,5631,7IP1NTJSn5Q,Canon,Canon EOS Rebel T7i,100.0,135.0,2.0,1/800,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
5633,5633,-ZYkhqecXt0,Canon,Canon EOS 5D Mark IV,1250.0,55.0,4.0,1/250,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
5634,5634,EYWn25Tn-dA,SONY,ILCE-7RM2,160.0,85.0,2.5,1/4000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5635,5635,9EgXJSCgzeA,OLYMPUS CORPORATION,TG-5,100.0,6.4,3.5,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5636,5636,ZeDw8ck4XEM,DJI,FC3170,100.0,4.5,2.8,1/80,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5638,5638,tGMnVwbUT_o,Canon,Canon EOS 550D,100.0,50.0,4.5,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5639,5639,H7JiEU8Slnw,Canon,Canon EOS 6D Mark II,3000.0,24.0,2.8,1/160,0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
5643,5643,_Im6jh8P8nA,Canon,Canon EOS 6D,800.0,40.0,4.0,1/125,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
5645,5645,sLOxRwj5uT0,Canon,Canon EOS 5D Mark IV,100.0,50.0,1.4,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5646,5646,JlagcSUKyTw,FUJIFILM,X-T10,320.0,27.0,3.2,1/1250,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5648,5648,E8PBjD41WLA,NIKON CORPORATION,NIKON D7500,100.0,18.0,9.0,1/640,0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
5649,5649,pnp2Vbs59t8,NIKON CORPORATION,NIKON D810,320.0,50.0,5.0,1/640,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5650,5650,eDkLDM2fqzY,SONY,ILCE-6000,500.0,174.0,6.3,1/320,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
5657,5657,sWI90LXdhsg,NIKON CORPORATION,NIKON D610,100.0,50.0,1.8,1/1600,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5658,5658,sZLK7bykum4,SONY,ILCE-7M3,100.0,85.0,1.8,1/2500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5660,5660,BnoPHOgbf9M,Canon,Canon EOS 5D Mark IV,100.0,52.0,8.0,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
5661,5661,vVOnrDeAGZ4,Canon,Canon EOS Rebel T6i,200.0,26.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5662,5662,OWRn9UnvhyA,SONY,ILCE-7M3,100.0,149.0,2.8,1/1250,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0
5665,5665,7hEXd9kYPCY,Canon,Canon EOS 6D,125.0,59.0,11.0,1/160,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5666,5666,zLTsD6V4EYg,Canon,Canon EOS REBEL T5i,100.0,16.0,5.0,1/60,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5667,5667,3QKQ-OxIk-g,OLYMPUS CORPORATION,E-M1MarkII,200.0,100.0,4.0,1/250,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
5668,5668,cCAhpNF6-kU,FUJIFILM,X-T2,320.0,35.0,2.8,1/125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5669,5669,noYo9PZNUyg,Hasselblad,L1D-20c,100.0,10.3,5.0,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5671,5671,rFWuAP0jdVs,OLYMPUS CORPORATION,E-M10 Mark III,100.0,42.0,5.6,1/200,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
5672,5672,tmvh6H7GSA0,Canon,Canon EOS 6D,100.0,24.0,3.5,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5675,5675,_LLcIlMoUaE,Canon,Canon EOS 600D,100.0,30.0,8.0,1/200,0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
5691,5691,ILz31HBGEak,Panasonic,DMC-GH4,100.0,25.0,1.4,1/640,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5695,5695,iOdOkX1yCMM,Canon,Canon EOS REBEL T3,100.0,50.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
5697,5697,HwWBYRyd1VU,NIKON CORPORATION,NIKON D3000,140.0,25.0,4.0,1/1000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5699,5699,giwAx_VavaI,NIKON CORPORATION,NIKON D5100,4000.0,20.0,3.8,15,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
5702,5702,ka8WGEY2eZU,Canon,Canon EOS 500D,100.0,55.0,8.0,1/250,0,0.0,0.0,1.0,2.0,1.0,0.0,1.0
5751,5751,ZwMJhmceY8s,SONY,ILCE-7M2,1000.0,16.0,11.0,1/60,0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
5755,5755,VcRbMldAFU8,NIKON CORPORATION,NIKON D5100,640.0,50.0,2.0,1/160,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5771,5771,QOTq7c9luvs,SONY,ILCE-7M2,400.0,26.0,4.0,1/4000,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
5782,5782,VW2VcTirR88,Canon,Canon EOS 5D Mark II,100.0,40.0,4.0,1/320,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
5786,5786,iwDd0BEw7z4,Apple,iPhone 5s,32.0,4.2,2.2,1/268,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5793,5793,pzHKdGHePSg,SONY,SLT-A58,200.0,20.0,4.0,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5796,5796,5YvHy6-O5bU,Canon,Canon EOS 5D Mark II,640.0,50.0,1.8,1/500,0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
5811,5811,-xedXUP3eyc,NIKON CORPORATION,NIKON D5500,100.0,105.0,5.6,1/100,0,0.0,0.0,0.0,1.0,1.0,1.0,2.0
5830,5830,yIcooQ2TgEg,NIKON CORPORATION,NIKON D300,400.0,35.0,2.2,1/3200,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5854,5854,Xp2w3veqgUQ,Canon,Canon EOS 700D,400.0,50.0,7.1,1/400,0,0.0,0.0,1.0,2.0,2.0,0.0,1.0
5879,5879,lP1RhcNrENM,Canon,Canon EOS 5DS R,3200.0,22.0,4.5,1/20,0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
5896,5896,6wtwaVfuPto,Canon,Canon EOS M5,100.0,22.0,2.0,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5903,5903,seAj6m3oeJE,SONY,ILCE-7,1600.0,16.0,4.0,1/30,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
5921,5921,vlA_C_HTc1A,Canon,Canon EOS 5DS,100.0,24.0,2.8,1/800,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5936,5936,y9bHoJIrpEI,SONY,ILCE-7,200.0,16.0,4.0,1/160,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5937,5937,93q1OMq5uHE,NIKON CORPORATION,NIKON D7000,400.0,50.0,1.8,1/500,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5941,5941,ZRZSmK362Xw,Canon,Canon EOS 5D Mark II,4000.0,50.0,4.0,1/125,0,1.0,2.0,0.0,1.0,1.0,0.0,1.0
5943,5943,YxMJOBnnmHA,Canon,Canon EOS 5D Mark III,800.0,35.0,2.0,1/400,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
5956,5956,9LwCEYH1oW4,Canon,Canon EOS 6D,160.0,24.0,5.0,1/100,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5965,5965,N9s3FjzsstM,Canon,Canon EOS 6D,1600.0,600.0,6.3,1/1000,0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
5966,5966,KVhMz02s30w,Canon,Canon EOS 80D,5000.0,18.0,3.5,20,0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
5973,5973,gmrirPL71tU,Canon,Canon EOS 5D Mark II,200.0,50.0,1.6,1/2000,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5977,5977,oC1sQVnf_EY,Canon,Canon EOS 70D,100.0,34.0,4.0,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5980,5980,_wGbMD-Lf0w,NIKON CORPORATION,NIKON D750,640.0,34.0,5.6,1/1600,0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
5984,5984,wDb8v95nkak,Canon,Canon EOS 60D,100.0,24.0,3.5,1/250,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5992,5992,Oz2ZQ2j8We8,Canon,Canon EOS 5D Mark III,1600.0,16.0,2.8,30,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5995,5995,LSjsl6IzBEc,SONY,ILCE-7RM2,640.0,35.0,2.0,1/500,0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
6009,6009,ZZYaTMuxFwg,NIKON CORPORATION,NIKON D4S,1600.0,200.0,2.8,1/200,0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
6015,6015,qwoW4mdqjWw,SONY,ILCE-6300,100.0,24.0,1.8,1/400,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
